x1,x2,x3
0.1,0.89,0.06398341621873911
0.2,0.894,0.06530931114664262
0.3,0.9106000000000001,0.05919218095081718
0.4,0.9059999999999999,0.06688399948982643
0.5,0.9031999999999999,0.07240588542997012
0.6,0.8988,0.06974121259839032
0.7,0.8992,0.07474691994200382
0.8,0.8969999999999999,0.07363035088486658
0.9,0.9078,0.06890662122742336
1.0,0.91,0.07179903927502322
