x1,x2,x3
1.0,0.959,0.036040101122068006
2.0,0.5219999999999999,0.041311822359545794
3.0,0.5039999999999999,0.009660917830792967
4.0,0.5040000000000001,0.020655911179772907
5.0,0.516,0.03864367132317184
6.0,0.4960000000000001,0.009660917830792969
7.0,0.49399999999999994,0.030983866769659363
8.0,0.4940000000000001,0.008432740427115688
9.0,0.4960000000000001,0.020655911179772907
10.0,0.5039999999999999,0.020655911179772907
