x1,x2,x3
1.0,0.9170000000000001,0.048545511292669125
2.0,0.5040000000000001,0.020655911179772907
3.0,0.496,0.009660917830792967
4.0,0.5,0.021081851067789214
5.0,0.49400000000000005,0.008432740427115688
6.0,0.5,0.010540925533894607
7.0,0.492,0.019321835661585934
8.0,0.5,0.0
9.0,0.5,0.06324555320336764
10.0,0.502,0.010327955589886454
