x1,x2,x3
1.0,0.9064,0.08501524473136976
2.0,0.8985999999999998,0.08114009049609376
3.0,0.9119999999999999,0.0720544012166771
4.0,0.9138,0.06907227802698224
5.0,0.9152,0.07706980668225927
6.0,0.9062,0.08295290033187137
7.0,0.8994,0.08997528005184627
8.0,0.8937999999999999,0.09193808919538168
9.0,0.8926000000000001,0.0943897694214186
10.0,0.9078,0.08369746296108652
